 oidref |                 id                 
5319644 |"Gaia DR3 1227865905078973440"      
5319644 |"NAME Teacup AGN"                   
5319772 |"Gaia DR3 4566562099880989696"      
5319772 |"NAME Beetle"                       
5348394 |"Gaia DR3 3658222348370838528"      
5348394 |"NAME SDSS J1349-0229"              
5348395 |"Gaia DR3 3882908790752814080"      
5348395 |"NAME SDSS J1036+1212"              
5348396 |"Gaia DR3 3845306833112163072"      
5348396 |"NAME SDSS J0912+0216"              
5348985 |"Gaia DR3 3481965141177021568"      
5348985 |"NAME SSS 113218-3019"              
5354496 |"Gaia DR3 179498266829041664"       
5354496 |"NAME Berehynia"                    
5376271 |"Gaia DR3 6050611117558761856"      
5376271 |"NAME IRAS 64a"                     
5376283 |"Gaia DR3 6047512792574297984"      
5376283 |"NAME L1689 SNO2"                   
5376283 |"NAME LDN 1689 IRS 5"               
5376621 |"Gaia DR3 381163989447467392"       
5376621 |"NAME [G2012b] C019"                
5382955 |"Gaia DR3 3797163406525039232"      
5382955 |"NAME Leo IV-S1"                    
5395956 |"Gaia DR3 1070572687891439360"      
5395956 |"NAME Hoag 1"                       
5415777 |"Gaia DR3 770622651659107712"       
5415777 |"NAME Mazalaai"                     
5415780 |"Gaia DR3 1808938730710633984"      
5415780 |"NAME Moriah"                       
5423100 |"Gaia DR3 4657690620070706432"      
5423100 |"NAME 30 Dor 016"                   
5471793 |"Gaia DR3 2546413408888429696"      
5471793 |"NAME Parumleo"                     
5472638 |"Gaia DR3 2080095684150253952"      
5472638 |"NAME BOKS-1"                       
5473890 |"Gaia DR3 2654115898588125440"      
5473890 |"NAME Kinman Dwarf"                 
5478156 |"Gaia DR3 2891185070986964608"      
5478156 |"NAME HD 40887 AB"                  
5483732 |"Gaia DR3 369145292267461376"       
5483732 |"NAME [G2012b] C9"                  
5484155 |"Gaia DR3 374631580411773824"       
5484155 |"NAME CRATES J0102+4214"            
5492867 |"NAME OKM2018 SWIFT J1955.2+0077"   
5492867 |"Gaia DR3 4240284979281473920"      
5541055 |"Gaia DR3 3643098875168270592"      
5541055 |"NAME Malmok"                       
5548913 |"Gaia DR3 359058441314838528"       
5548913 |"NAME Muspelheim"                   
5613427 |"HIP  42913"                        
5613427 |"NAME Alsephina"                    
5615812 |"HIP  14879"                        
5615812 |"Gaia DR3 5059348952161258624"      
5615812 |"NAME Dalim"                        
6062648 |"Gaia DR3 1820974088126464384"      
6062648 |"NAME Necklace"                     
6062648 |"NAME Necklace Nebula"              
6078552 |"Gaia DR3 6196302833509027200"      
6078552 |"NAME LHS 2734B"                    
6078563 |"Gaia DR3 3314237734735803648"      
6078563 |"NAME HN Tau/c"                     
6178401 |"Gaia DR3 4661522074476480512"      
6178401 |"NAME Rousseau 0456-6817"           
6179181 |"Gaia DR3 2188601779406152448"      
6179181 |"NAME TrES-5 Parent Star"           
6179256 |"Gaia DR3 5160557726183065984"      
6179256 |"NAME Chaophraya"                   
6192616 |"Gaia DR3 2130632159136095104"      
6192616 |"NAME KOI-13A"                      
6192617 |"Gaia DR3 2130632159130638464"      
6192617 |"NAME KOI-13B"                      
6199049 |"Gaia DR3 2133476355197071616"      
6199049 |"NAME Kepler-16 (AB)"               
6199889 |"Gaia DR3 3338002579058920576"      
6199889 |"NAME lambda Ori X-2"               
6199890 |"Gaia DR3 3337985841569936384"      
6199890 |"NAME lambda Ori X-4"               
6210798 |"Gaia DR3 2130469362695417728"      
6210798 |"NAME LHS 6343 B"                   
6210799 |"Gaia DR3 2130469362695417856"      
6210799 |"NAME LHS 6343 A"                   
6211000 |"Gaia DR3 2050526964622031744"      
6211000 |"NAME Ethos 1"                      
6243466 |"Gaia DR3 3886019480945496576"      
6243466 |"NAME 2MASS J10364483+1521394A"     
6243468 |"Gaia DR3 3886019480945496448"      
6243468 |"NAME 2MASS J10364483+1521394BC"    
6268080 |"Gaia DR3 2051770507972278016"      
6268080 |"NAME KBS 13"                       
6281929 |"Gaia DR3 2020123990654134016"      
6281929 |"NAME [F69] 1"                      
6290736 |"Gaia DR3 966084624731862144"       
6290736 |"NAME Auriga's Wheel N2"            
6293742 |"Gaia DR3 2666015878575546496"      
6293742 |"NAME Anadolu"                      
6293775 |"Gaia DR3 2868528637464028160"      
6293775 |"NAME Morava"                       
6293779 |"Gaia DR3 4756649415309914240"      
6293779 |"NAME Naledi"                       
6293784 |"Gaia DR3 5583523425437258240"      
6293784 |"NAME Atakoraka"                    
6295436 |"NAME OKM2018 SWIFT J1543.4-5624"   
6295436 |"Gaia DR3 5884240474106548736"      
6338679 |"Gaia DR3 1541532207133249920"      
6338679 |"NAME Tuiren"                       
6339838 |"Gaia DR3 3403818172572314624"      
6339838 |"NAME Crab PSR"                     
6339838 |"NAME Crab Pulsar"                  
6339838 |"NAME Crab SN"                      
6346437 |"Gaia DR3 236149950615773568"       
6346437 |"NAME IGR J03249+4041-NE"           
6346439 |"NAME OKM2018 SWIFT J1815.2-1089"   
6346439 |"Gaia DR3 4157018242163411200"      
6346470 |"Gaia DR3 387316409838569472"       
6346470 |"NAME [G2012b] C041"                
6352816 |"Gaia DR3 369246314194997376"       
6352816 |"NAME [G2012b] C026"                
6353037 |"Gaia DR3 369279604484130816"       
6353037 |"NAME [G2012b] C030"                
6353135 |"Gaia DR3 369276756923363328"       
6353135 |"NAME [G2012b] C035"                
6358301 |"Gaia DR3 5199985216726016896"      
6358301 |"NAME T Cha B"                      
6367053 |"Gaia DR3 2067716793824240256"      
6367053 |"NAME G79.29+0.46*"                 
6367053 |"NAME [KP71] 33"                    
6369810 |"Gaia DR3 2125895669204184832"      
6369810 |"NAME PN AMU 1"                     
6418952 |"NAME OKM2018 SWIFT J1740.7+0609"   
6418952 |"Gaia DR3 4485786821746344064"      
6484579 |"NAME OKM2018 SWIFT J0422.1+4893"   
6484579 |"Gaia DR3 258347166236463872"       
6573845 |"Gaia DR3 4318744479819599616"      
6573845 |"NAME LS II +15 13B"                
6814268 |"Gaia DR3 2061440991918379904"      
6814268 |"NAME [MMJ54] 4"                    
6814387 |"Gaia DR3 2067424053152797568"      
6814387 |"NAME [MMJ54] 12"                   
6815981 |"Gaia DR3 2081900940499099136"      
6815981 |"NAME Boyajian's Star"              
6955583 |"Gaia DR3 2005506773843938688"      
6955583 |"NAME [W76c] A 1"                   
7060103 |"Gaia DR3 3226736469093461120"      
7060103 |"NAME HD 31356AB"                   
7090028 |"Gaia DR3 3694918656323122176"      
7090028 |"NAME NC 69"                        
7112020 |"Gaia DR3 2677865757769435264"      
7112020 |"NAME NC 99"                        
7146710 |"Gaia DR3 5751177095877066496"      
7146710 |"NAME Tislit"                       
7275221 |"Gaia DR3 2922354713816672640"      
7275221 |"NAME HD 51310AB"                   
7478459 |"Gaia DR3 5972266035057282048"      
7478459 |"NAME LS 3976 E"                    
7584899 |"Gaia DR3 6562665261845891840"      
7584899 |"NAME HD 205875AB"                  
7775708 |"Gaia DR3 5253894615476830848"      
7775708 |"NAME CD-60 3086AB"                 
7809775 |"Gaia DR3 4510458969332529152"      
7809775 |"NAME NSVS J1843498+151805"         
7809853 |"Gaia DR3 1322767846049702784"      
7809853 |"NAME T-CrB0-03105"                 
7813579 |"Gaia DR3 3406270362673331072"      
7813579 |"NAME Haro 6-37 A"                  
7813580 |"Gaia DR3 3406270362673330944"      
7813580 |"NAME Haro 6-37 B"                  
7820008 |"Gaia DR3 6063702654623436928"      
7820008 |"NAME VLBI 1325-558"                
7820010 |"Gaia DR3 6068970277387564800"      
7820010 |"NAME VLBI 1323-527"                
7828647 |"Gaia DR3 4267057842596409088"      
7828647 |"NAME G 35.2S"                      
7828647 |"NAME G 35.2-0.7S"                  
7828647 |"NAME G35.2S"                       
7828647 |"NAME G 35.2-0.74S"                 
7832882 |"Gaia DR3 4685947519171633152"      
7832882 |"NAME OGLE SMC-RRLYR-122432"        
7839313 |"Gaia DR3 453178393293943680"       
7839313 |"NAME HD 17743AB"                   
7841929 |"NAME OKM2018 SWIFT J1339.6+5581"   
7841929 |"Gaia DR3 1562510824567803264"      
7843047 |"Gaia DR3 2616448618790109952"      
7843047 |"NAME FRB 190608 host galaxy"       
7843251 |"Gaia DR3 3444802885109154944"      
7843251 |"NAME Cze V343"                     
7844849 |"NAME OKM2018 SWIFT J0838.7+0414"   
7844849 |"Gaia DR3 3080364739558846336"      
7866810 |"Gaia DR3 4270236599432306560"      
7866810 |"NAME W 40 IRS 5"                   
7867556 |"Gaia DR3 6049073072590136832"      
7867556 |"NAME WL 20E"                       
7871668 |"Gaia DR3 3223064065896252928"      
7871668 |"NAME PN TE 11"                     
7892281 |"Gaia DR3 1866922365452368768"      
7892281 |"NAME PN Alv 1"                     
7893708 |"Gaia DR3 2062343725324664064"      
7893708 |"NAME [MMJ54] 2"                    
7898258 |"Gaia DR3 5616197646838713728"      
7898258 |"NAME VY CMa A"                     
7930691 |"Gaia DR3 2253326146279942144"      
7930691 |"NAME HS 1844+637"                  
7936676 |"Gaia DR3 1070560833781701376"      
7936676 |"NAME Hoag 2"                       
7946070 |"Gaia DR3 5201207255177049088"      
7946070 |"NAME HH 48 IRS"                    
7947069 |"Gaia DR3 2752315446728243328"      
7947069 |"NAME * 38 Psc AB"                  
7947069 |"NAME HD 1317AB"                    
7947505 |"Gaia DR3 148450085683504896"       
7947505 |"NAME HV Tau AB"                    
7949395 |"Gaia DR3 324889227693298560"       
7949395 |"NAME Horna"                        
7957004 |"Gaia DR3 4061372065008826496"      
7957004 |"NAME OGLE-2012-BLG-0026L"          
7963124 |"Gaia DR3 555987296039655424"       
7963124 |"NAME Pal 1-C"                      
8016319 |"Gaia DR3 236149950616287360"       
8016319 |"NAME IGR J03249+4041-SW"           
8016437 |"Gaia DR3 2101747129683929856"      
8016437 |"NAME W2R1926+42"                   
8016449 |"Gaia DR3 3304849176745102080"      
8016449 |"NAME HG 7-73A"                     
8016450 |"Gaia DR3 3304849172450634368"      
8016450 |"NAME HG 7-73B"                     
8041251 |"Gaia DR3 2498510195526295552"      
8041251 |"NAME NGC 1068-X2"                  
8048673 |"Gaia DR3 583455604761166848"       
8048673 |"NAME Lerna"                        
8048683 |"Gaia DR3 5353626573555863424"      
8048683 |"NAME WISE J1049-5319AB"            
8048683 |"NAME Luhman 16"                    
8050862 |"Gaia DR3 4060936147354925056"      
8050862 |"NAME OGLE-2011-BLG-0251L"          
8112489 |"Gaia DR3 4685934977863367936"      
8112489 |"NAME LHA 115-N 45 4"               
8223317 |"Gaia DR3 1559514827181963776"      
8223317 |"NAME StM 185A"                     
8223318 |"Gaia DR3 1559514827181963904"      
8223318 |"NAME StM 185B"                     
8262879 |"Gaia DR3 2258621737878233344"      
8262879 |"NAME 18423+6717"                   
8274028 |"Gaia DR3 621967034611254656"       
8274028 |"NAME AG+16 1088A"                  
8274029 |"Gaia DR3 621967034611784192"       
8274029 |"NAME AG+16 1088B"                  
8297644 |"Gaia DR3 4914632365579874432"      
8297644 |"NAME 2MASS J01033563-5515561(AB)b" 
8297644 |"NAME 2M 0103(AB)b"                 
8341860 |"Gaia DR3 4675385816563342336"      
8341860 |"NAME LMC B0431-6414"               
8341896 |"NAME OKM2018 SWIFT J1042.2-4767"   
8341896 |"Gaia DR3 5366065859688764160"      
8353533 |"Gaia DR3 4068320119455978880"      
8353533 |"NAME OGLE-2012-BLG-0358L"          
8353679 |"Gaia DR3 1213580495960010496"      
8353679 |"NAME NVSS J151106+204818N"         
8375915 |"NAME OKM2018 SWIFT J2254.2+6275"   
8375915 |"Gaia DR3 2207277877757956352"      
8398797 |"Gaia DR3 374861107759013760"       
8398797 |"NAME PA-46"                        
8398798 |"Gaia DR3 373136008373888768"       
8398798 |"NAME PA-52"                        
8398801 |"Gaia DR3 372453692690610944"       
8398801 |"NAME PA-56"                        
8399845 |"NAME Dog Star"                     
8399845 |"NAME Sirius"                       
8399845 |"HIP  32349"                        
8399845 |"NAME Sirius A"                     
8409154 |"Gaia DR3 5201153035509861888"      
8409154 |"NAME Glass Ia"                     
8438171 |"Gaia DR3 4178943603525569280"      
8438171 |"NAME DT Ser B"                     
8438171 |"NAME DT Ser PN"                    
8438171 |"NAME MCS 1"                        
8440554 |"Gaia DR3 5951200040752113280"      
8440554 |"NAME Wack 3672"                    
8442591 |"Gaia DR3 4434566141284064128"      
8442591 |"NAME Hercules A"                   
8442591 |"NAME Her A"                        
8444534 |"Gaia DR3 260694108166421504"       
8444534 |"NAME HD 31166AB"                   
8447406 |"Gaia DR3 4056155333341858304"      
8447406 |"NAME OGLE-2012-BLG-406"            
8537533 |"Gaia DR3 3048443305671969152"      
8537533 |"NAME Scholz's star"                
8586885 |"HIP  66984"                        
8586885 |"Gaia DR3 6112257264201415552"      
8586885 |"NAME HD 119361AB"                  
8592108 |"Gaia DR3 577697088706509184"       
8592108 |"NAME G09v1.40"                     
8593615 |"Gaia DR3 2278766921200994816"      
8593615 |"NAME HH 200 IRSB"                  
8685710 |"Gaia DR3 379208989052011648"       
8685710 |"NAME PA-17"                        
8685711 |"Gaia DR3 380649933399630720"       
8685711 |"NAME PA-21"                        
8695272 |"Gaia DR3 2529531850952428544"      
8695272 |"NAME SCR J0054-022040"             
8695273 |"Gaia DR3 2529531816592690432"      
8695273 |"NAME SCR J0054-022032"             
8707526 |"NAME OKM2018 SWIFT J2123.9+3401"   
8707526 |"Gaia DR3 1855138731842796032"      
8869887 |"NAME PN Kn 61"                     
8869887 |"Gaia DR3 2052811676760671872"      
8869887 |"NAME Soccer Ball Nebula"           
9004060 |"Gaia DR3 5854110694458220928"      
9004060 |"NAME LHS 2881 B"                   
9022733 |"Gaia DR3 271164963555608448"       
9022733 |"NAME Edinburgh 2-14"               
9031406 |"Gaia DR3 3002738806325224576"      
9031406 |"NAME HD 47364AB"                   
9041550 |"Gaia DR3 4799795660325181184"      
9041550 |"NAME WHPA"                         
9041550 |"NAME Pictor A West"                
9041550 |"NAME Pic A W"                      
9042390 |"Gaia DR3 368780941600678400"       
9042390 |"NAME [SL85] SH21"                  
9042392 |"Gaia DR3 375137875452140416"       
9042392 |"NAME [SL85] SH25"                  
9074725 |"Gaia DR3 3397406031212946944"      
9074725 |"NAME PN Pa 9"                      
9074726 |"Gaia DR3 278903974927956480"       
9074726 |"NAME PN Kn 34"                     
9074820 |"Gaia DR3 175340665471792000"       
9074820 |"NAME PN Kn 37"                     
9074823 |"Gaia DR3 3329655597880433536"      
9074823 |"NAME PN Kn 40"                     
9116968 |"Gaia DR3 5075496684865026560"      
9116968 |"NAME DS J03103-2244A"              
9127671 |"Gaia DR3 4256460509022076032"      
9127671 |"NAME SH 2-61 2"                    
9262160 |"Gaia DR3 4229698606444795392"      
9262160 |"NAME PN LDu 26"                    
9284379 |"Gaia DR3 2014302076571652992"      
9284379 |"NAME MNUSNO 1866/10348"            
9408268 |"Gaia DR3 3628361059964567680"      
9408268 |"NAME PQV1 J131553.00-073302.0"     
9531514 |"Gaia DR3 6873642265835414528"      
9531514 |"NAME V2008-1753"                   
9618625 |"NAME AST3-2 OT J213948.19-595933.0"
9618625 |"Gaia DR3 6410161968280777472"      
9622722 |"Gaia DR3 3586878376034471296"      
